,amount,delta,Prev_Amount,day_of_week,day,hour,time
12380,50.0,0.3270601851851852,75.0,0,25,3,2019-02-25 03:34:01
12381,50.0,6.250775462962963,50.0,3,7,19,2019-02-07 19:31:33
12382,100.0,7.027650462962963,100.0,6,27,12,2019-01-27 12:53:11
12383,100.0,8.073171296296296,100.0,6,27,19,2019-01-27 19:07:25
12384,300.0,9.383877314814814,500.0,6,20,18,2019-01-20 18:10:51
12385,200.0,3.5259722222222223,50.0,6,10,5,2019-03-10 05:26:05
12386,500.0,51.90505787037037,500.0,0,11,5,2019-03-11 05:15:54
12387,20.0,0.6897222222222222,300.0,5,2,10,2019-03-02 10:59:56
12388,30.0,15.966793981481482,50.0,2,13,17,2019-02-13 17:52:48
12389,500.0,6.007766203703704,500.0,2,20,19,2019-03-20 19:44:38
12390,80.0,5.721400462962963,100.0,3,21,4,2019-03-21 04:04:51
12391,20.0,1.8769328703703703,18.0,4,15,7,2019-02-15 07:42:08
12392,50.0,35.41638888888889,170.0,0,4,16,2019-03-04 16:51:44
12393,100.0,12.380462962962962,100.0,6,17,4,2019-02-17 04:34:16
12394,2.0,33.51340277777778,50.0,0,11,5,2019-02-11 05:43:55
12395,100.0,1.5743171296296297,20.0,5,19,9,2019-01-19 09:22:00
12396,100.0,1.9597916666666666,100.0,0,21,10,2019-01-21 10:57:38
12397,20.0,50.252488425925925,50.0,4,15,16,2019-03-15 16:31:45
12398,50.0,3.4911805555555557,70.0,6,24,19,2019-02-24 19:02:31
12399,100.0,3.988414351851852,50.0,5,5,5,2019-01-05 05:40:21
12400,100.0,9.115277777777777,100.0,6,17,17,2019-02-17 17:02:03
12401,100.0,21.805381944444445,100.0,4,8,11,2019-03-08 11:30:36
12402,50.0,5.9301967592592595,50.0,1,19,7,2019-03-19 07:54:43
12403,100.0,0.013217592592592593,100.0,1,26,22,2019-02-26 22:20:34
12404,9.0,4.419733796296296,30.0,6,27,14,2019-01-27 14:28:48
12405,100.0,59.335023148148146,40.0,6,24,18,2019-03-24 18:43:57
12406,100.0,0.002800925925925926,100.0,5,9,10,2019-02-09 10:49:47
12407,10.0,27.804861111111112,50.0,1,5,18,2019-02-05 18:01:33
12408,40.0,0.02877314814814815,5.0,6,27,12,2019-01-27 12:11:56
12409,100.0,8.098460648148148,200.0,4,11,15,2019-01-11 15:03:27
12410,500.0,33.36040509259259,500.0,6,3,16,2019-02-03 16:33:55
12411,30.0,3.099861111111111,50.0,0,21,16,2019-01-21 16:58:36
12412,300.0,49.500150462962964,300.0,2,13,6,2019-03-13 06:27:40
12413,300.0,36.31662037037037,300.0,3,28,14,2019-02-28 14:42:30
12414,300.0,18.049351851851853,300.0,0,18,17,2019-02-18 17:38:48
12415,600.0,11.032430555555555,380.0,0,11,16,2019-02-11 16:53:52
12416,400.0,26.07619212962963,380.0,3,21,14,2019-03-21 14:35:13
12417,50.0,0.21501157407407406,5.0,5,2,14,2019-03-02 14:41:31
12418,50.0,0.4495138888888889,200.0,1,26,5,2019-02-26 05:12:55
12419,100.0,0.0005671296296296297,100.0,2,27,14,2019-02-27 14:28:31
12420,200.0,8.251608796296296,100.0,2,20,15,2019-03-20 15:54:41
12421,100.0,8.040173611111111,100.0,5,23,18,2019-03-23 18:02:59
12422,100.0,7.783842592592593,100.0,5,19,6,2019-01-19 06:20:56
12423,140.0,17.347141203703703,200.0,6,10,6,2019-03-10 06:15:14
12424,1.0,0.03756944444444445,2.0,4,22,17,2019-03-22 17:47:10
12425,222.0,5.952858796296296,222.0,1,8,14,2019-01-08 14:47:24
12426,170.0,64.99413194444445,200.0,6,10,20,2019-03-10 20:00:03
12427,170.0,30.825833333333332,170.0,5,23,12,2019-02-23 12:31:03
12428,177.0,3.64537037037037,777.0,1,5,7,2019-02-05 07:47:12
12429,1000.0,2.0258680555555557,1000.0,5,9,19,2019-02-09 19:06:18
12430,10.0,4.433483796296296,20.0,1,22,5,2019-01-22 05:47:14
12431,50.0,13.993796296296296,300.0,5,16,16,2019-02-16 16:07:44
12432,350.0,16.23167824074074,350.0,0,18,21,2019-02-18 21:00:33
12433,400.0,0.13336805555555556,200.0,4,25,12,2019-01-25 12:01:53
12434,500.0,22.458344907407408,500.0,6,3,13,2019-03-03 13:47:01
12435,200.0,32.11024305555556,200.0,3,21,18,2019-03-21 18:17:39
12436,15.0,4.02105324074074,50.0,3,24,18,2019-01-24 18:34:58
12437,50.0,15.216504629629629,100.0,0,21,19,2019-01-21 19:45:06
12438,400.0,3.131689814814815,450.0,0,14,18,2019-01-14 18:37:31
12439,50.0,0.9060185185185186,1.0,1,29,14,2019-01-29 14:26:04
12440,477.0,18.73384259259259,500.0,3,7,9,2019-03-07 09:19:32
12441,95.0,1.760138888888889,9.0,6,3,13,2019-02-03 13:23:57
12442,5.0,0.1689351851851852,50.0,1,26,13,2019-02-26 13:51:15
12443,25.0,11.64255787037037,20.0,4,18,18,2019-01-18 18:09:21
12444,100.0,1.1005208333333334,100.0,5,16,11,2019-02-16 11:40:29
12445,100.0,0.0825,100.0,4,22,19,2019-02-22 19:15:58
12446,450.0,0.003703703703703704,200.0,6,17,18,2019-02-17 18:30:28
12447,100.0,1.3528472222222223,100.0,5,2,15,2019-03-02 15:17:22
12448,100.0,39.09608796296296,470.0,0,25,19,2019-03-25 19:18:23
12449,450.0,28.436724537037037,500.0,1,12,15,2019-03-12 15:50:38
12450,350.0,28.981076388888887,350.0,2,6,12,2019-02-06 12:55:56
12451,100.0,22.061875,100.0,3,14,20,2019-02-14 20:45:27
12452,300.0,2.3699189814814816,300.0,1,19,3,2019-02-19 03:25:44
12453,50.0,5.992766203703703,50.0,2,16,17,2019-01-16 17:19:50
12454,100.0,3.7344560185185185,41.0,6,17,8,2019-02-17 08:53:23
12455,100.0,3.0068402777777776,100.0,4,18,16,2019-01-18 16:54:27
12456,100.0,32.33738425925926,150.0,1,12,10,2019-02-12 10:27:53
12457,700.0,11.977407407407407,480.0,6,24,16,2019-03-24 16:07:50
12458,100.0,0.005636574074074074,100.0,5,16,17,2019-02-16 17:41:24
12459,200.0,24.598761574074075,300.0,5,16,8,2019-03-16 08:40:47
12460,50.0,5.921331018518519,50.0,5,23,14,2019-03-23 14:49:00
12461,100.0,1.0242476851851852,100.0,3,7,14,2019-02-07 14:55:53
12462,250.0,0.029699074074074076,50.0,3,10,16,2019-01-10 16:51:21
12463,200.0,56.54461805555555,1000.0,0,25,4,2019-03-25 04:13:31
12464,50.0,2.033761574074074,300.0,3,28,15,2019-02-28 15:05:58
12465,100.0,2.4217013888888888,100.0,3,14,16,2019-03-14 16:46:55
12466,100.0,15.349097222222222,100.0,0,4,18,2019-03-04 18:17:08
12467,200.0,0.008564814814814815,500.0,0,11,18,2019-02-11 18:22:07
12468,300.0,9.866909722222223,300.0,6,10,11,2019-03-10 11:20:43
12469,45.0,0.00866898148148148,10.0,0,25,14,2019-03-25 14:48:44
12470,50.0,52.99337962962963,60.0,6,10,18,2019-03-10 18:36:27
12471,50.0,0.00832175925925926,100.0,3,14,16,2019-03-14 16:07:34
12472,20.0,21.091006944444445,23.0,3,21,18,2019-02-21 18:46:30
12473,20.0,0.8563078703703704,300.0,0,7,14,2019-01-07 14:14:44
12474,250.0,17.36625,250.0,2,27,16,2019-02-27 16:05:25
12475,95.0,0.0006944444444444445,95.0,3,7,8,2019-02-07 08:22:18
12476,100.0,1.3343402777777778,100.0,5,26,17,2019-01-26 17:42:12
12477,1000.0,7.137025462962963,1000.0,2,6,14,2019-03-06 14:59:41
12478,100.0,3.018425925925926,50.0,2,27,16,2019-02-27 16:12:41
12479,300.0,3.9827199074074073,200.0,3,10,16,2019-01-10 16:45:18
12480,200.0,12.98550925925926,40.0,0,21,17,2019-01-21 17:01:02
12481,150.0,36.982511574074074,950.0,2,6,12,2019-03-06 12:14:23
12482,50.0,48.986168981481484,200.0,1,26,4,2019-03-26 04:57:39
12483,50.0,4.304907407407407,200.0,6,20,18,2019-01-20 18:59:19
12484,190.0,3.7783333333333333,140.0,5,2,13,2019-02-02 13:10:57
12485,100.0,29.35121527777778,500.0,1,5,16,2019-02-05 16:05:55
12486,150.0,12.762060185185184,200.0,3,7,15,2019-02-07 15:53:07
12487,50.0,1.799525462962963,50.0,6,10,9,2019-03-10 09:24:31
12488,50.0,0.017719907407407406,400.0,3,21,16,2019-02-21 16:23:37
12489,35.0,1.0658912037037036,15.0,5,9,18,2019-03-09 18:47:13
12490,100.0,27.058344907407406,100.0,4,15,16,2019-03-15 16:57:29
12491,10.0,0.9023032407407408,20.0,3,14,12,2019-03-14 12:24:13
12492,200.0,16.25608796296296,50.0,5,16,17,2019-03-16 17:26:32
12493,100.0,23.145613425925927,100.0,3,24,14,2019-01-24 14:43:16
12494,200.0,40.81268518518519,300.0,3,21,15,2019-02-21 15:16:19
12495,100.0,9.97263888888889,100.0,4,25,14,2019-01-25 14:11:44
12496,100.0,0.12601851851851853,100.0,6,3,14,2019-03-03 14:49:29
12497,100.0,0.06673611111111111,100.0,1,26,10,2019-03-26 10:11:05
12498,100.0,5.978692129629629,100.0,3,14,12,2019-02-14 12:34:53
12499,75.0,2.1005439814814815,25.0,5,16,17,2019-02-16 17:03:14
12500,90.0,10.755856481481482,100.0,1,26,8,2019-02-26 08:11:30
12501,100.0,40.28194444444444,450.0,0,11,17,2019-02-11 17:31:33
12502,250.0,28.86202546296296,250.0,0,4,15,2019-03-04 15:44:48
12503,50.0,15.004837962962963,50.0,0,21,16,2019-01-21 16:34:05
12504,200.0,22.08701388888889,200.0,0,4,17,2019-03-04 17:04:56
12505,100.0,0.06559027777777778,500.0,1,12,14,2019-02-12 14:04:09
12506,100.0,2.7454282407407407,100.0,5,2,7,2019-02-02 07:51:31
12507,500.0,50.014074074074074,500.0,4,22,13,2019-02-22 13:55:58
12508,150.0,19.012858796296296,100.0,5,9,5,2019-02-09 05:47:34
12509,100.0,11.245601851851852,100.0,1,12,18,2019-03-12 18:02:27
12510,100.0,0.002476851851851852,100.0,1,19,17,2019-02-19 17:43:43
12511,380.0,0.007106481481481482,20.0,1,26,8,2019-03-26 08:37:55
12512,56.0,5.28755787037037,80.0,1,19,1,2019-03-19 01:07:45
12513,100.0,10.908240740740741,100.0,3,14,16,2019-02-14 16:01:03
12514,500.0,20.931180555555557,400.0,4,15,16,2019-03-15 16:27:23
12515,35.0,14.968298611111111,100.0,4,25,14,2019-01-25 14:55:19
12516,280.0,11.986828703703704,280.0,0,11,17,2019-02-11 17:17:55
12517,200.0,17.011655092592594,200.0,3,14,15,2019-03-14 15:54:58
12518,50.0,5.184444444444445,50.0,4,8,9,2019-03-08 09:44:42
12519,20.0,55.09710648148148,50.0,1,26,17,2019-02-26 17:19:26
12520,100.0,25.808993055555554,100.0,3,21,11,2019-02-21 11:24:17
12521,200.0,7.244965277777778,100.0,1,12,22,2019-03-12 22:49:33
12522,4.0,5.75261574074074,100.0,2,27,11,2019-02-27 11:51:08
12523,100.0,6.873206018518519,100.0,5,2,17,2019-03-02 17:52:16
12524,50.0,10.02792824074074,50.0,0,4,18,2019-02-04 18:32:29
12525,100.0,3.1894560185185186,100.0,3,28,15,2019-02-28 15:12:04
12526,200.0,15.510729166666666,300.0,0,11,5,2019-03-11 05:10:22
12527,200.0,32.872060185185184,200.0,2,6,3,2019-03-06 03:44:22
12528,20.0,0.004398148148148148,20.0,4,22,9,2019-02-22 09:21:35
12529,100.0,0.0050810185185185186,100.0,5,2,17,2019-03-02 17:45:00
12530,100.0,7.654594907407407,100.0,5,23,7,2019-03-23 07:27:23
12531,30.0,0.07865740740740741,50.0,2,2,9,2019-01-02 09:59:55
12532,50.0,36.28658564814815,50.0,3,7,16,2019-03-07 16:34:04
12533,45.0,14.548865740740741,10.0,6,17,5,2019-02-17 05:07:06
12534,180.0,18.074050925925928,200.0,0,18,17,2019-03-18 17:56:32
12535,30.0,0.0015972222222222223,20.0,3,28,11,2019-02-28 11:40:32
12536,50.0,2.014201388888889,20.0,3,28,17,2019-02-28 17:15:35
12537,55.0,11.386782407407408,100.0,1,5,16,2019-03-05 16:34:48
12538,250.0,0.0032060185185185186,300.0,1,5,9,2019-02-05 09:46:57
12539,100.0,2.9400694444444446,100.0,6,17,15,2019-02-17 15:34:44
12540,500.0,60.76900462962963,300.0,0,4,5,2019-03-04 05:47:03
12541,50.0,18.182314814814816,30.0,3,31,17,2019-01-31 17:45:41
12542,900.0,5.211944444444445,500.0,3,17,15,2019-01-17 15:09:08
12543,300.0,2.330462962962963,50.0,0,11,15,2019-02-11 15:15:49
12544,20.0,1.4969907407407408,20.0,4,18,6,2019-01-18 06:51:31
12545,100.0,28.322881944444443,100.0,3,31,16,2019-01-31 16:48:47
12546,90.0,26.98238425925926,70.0,4,1,16,2019-03-01 16:32:09
12547,100.0,0.002002314814814815,100.0,3,17,12,2019-01-17 12:00:53
12548,250.0,3.9761458333333333,450.0,3,14,17,2019-03-14 17:09:28
12549,100.0,2.353263888888889,100.0,2,23,19,2019-01-23 19:13:04
12550,50.0,11.09349537037037,250.0,5,16,17,2019-03-16 17:52:41
12551,50.0,14.009189814814814,100.0,1,22,15,2019-01-22 15:31:51
12552,20.0,7.685138888888889,3.0,1,26,12,2019-03-26 12:51:25
12553,100.0,0.0033680555555555556,50.0,4,22,16,2019-02-22 16:24:15
12554,50.0,13.048298611111111,50.0,1,12,12,2019-02-12 12:54:56
12555,170.0,39.958888888888886,100.0,2,27,16,2019-02-27 16:50:58
12556,150.0,4.061770833333333,150.0,2,16,17,2019-01-16 17:51:50
12557,200.0,23.963692129629628,300.0,0,11,4,2019-03-11 04:24:16
12558,45.0,60.89181712962963,100.0,1,26,8,2019-03-26 08:59:44
12559,50.0,1.0886805555555557,100.0,4,25,8,2019-01-25 08:47:11
12560,100.0,0.01357638888888889,100.0,0,4,9,2019-02-04 09:13:50
12561,60.0,5.023449074074074,100.0,1,12,7,2019-02-12 07:10:59
12562,100.0,27.406122685185185,100.0,2,6,15,2019-03-06 15:58:16
12563,100.0,8.971956018518519,100.0,2,6,16,2019-03-06 16:31:50
12564,100.0,4.80125,100.0,4,1,10,2019-03-01 10:09:57
12565,100.0,0.007418981481481481,100.0,4,25,16,2019-01-25 16:55:20
12566,50.0,0.2452777777777778,50.0,4,22,15,2019-03-22 15:28:16
12567,100.0,13.038206018518519,100.0,6,24,17,2019-03-24 17:19:00
12568,300.0,6.735104166666667,500.0,6,24,12,2019-02-24 12:54:55
12569,15.0,12.929606481481482,10.0,4,15,16,2019-02-15 16:05:09
12570,100.0,6.929074074074074,100.0,4,15,14,2019-02-15 14:46:03
12571,620.0,2.5435185185185185,230.0,6,17,5,2019-02-17 05:27:41
12572,500.0,40.00359953703704,300.0,6,3,18,2019-03-03 18:29:04
12573,50.0,0.8073148148148148,30.0,0,25,15,2019-02-25 15:29:38
12574,10.0,3.456053240740741,50.0,2,6,8,2019-02-06 08:42:25
12575,30.0,0.11179398148148148,450.0,0,4,8,2019-03-04 08:42:33
12576,100.0,21.03837962962963,100.0,0,4,17,2019-02-04 17:45:11
12577,50.0,19.027372685185185,100.0,4,25,11,2019-01-25 11:50:19
12578,200.0,0.04605324074074074,500.0,5,16,6,2019-02-16 06:50:48
12579,130.0,5.979872685185185,50.0,0,18,14,2019-02-18 14:29:50
12580,27.0,10.62945601851852,100.0,3,14,4,2019-02-14 04:45:32
12581,500.0,57.01385416666667,400.0,2,13,2,2019-03-13 02:51:21
12582,20.0,18.014293981481483,10.0,4,8,15,2019-03-08 15:13:38
12583,10.0,0.004641203703703704,100.0,2,9,5,2019-01-09 05:46:39
12584,200.0,10.368113425925927,500.0,5,16,12,2019-03-16 12:30:12
12585,30.0,8.926215277777779,50.0,4,22,17,2019-02-22 17:31:15
12586,300.0,23.938240740740742,200.0,4,8,18,2019-03-08 18:45:03
12587,100.0,20.61681712962963,100.0,4,8,19,2019-02-08 19:05:32
12588,100.0,4.9832986111111115,40.0,3,17,15,2019-01-17 15:59:11
12589,100.0,7.985405092592592,100.0,6,3,18,2019-03-03 18:20:11
12590,220.0,41.12561342592593,375.0,2,13,15,2019-02-13 15:59:09
12591,90.0,8.00162037037037,100.0,1,5,12,2019-03-05 12:55:50
12592,100.0,11.568356481481482,100.0,6,20,6,2019-01-20 06:04:39
12593,10.0,0.9906018518518519,10.0,4,1,16,2019-03-01 16:27:40
12594,200.0,13.056574074074074,200.0,4,25,21,2019-01-25 21:05:08
12595,19.0,6.819918981481481,80.0,1,26,15,2019-02-26 15:50:24
12596,46.0,36.520810185185184,100.0,1,12,16,2019-02-12 16:57:23
12597,40.0,0.01337962962962963,270.0,1,26,12,2019-03-26 12:42:28
12598,200.0,27.494594907407407,100.0,6,10,8,2019-03-10 08:45:08
12599,200.0,14.824479166666666,400.0,6,27,11,2019-01-27 11:48:42
12600,500.0,6.827488425925926,300.0,5,2,6,2019-02-02 06:31:08
12601,1.0,1.0273611111111112,5.0,0,18,18,2019-03-18 18:31:20
12602,100.0,41.96836805555556,100.0,1,12,10,2019-03-12 10:24:58
12603,200.0,14.845138888888888,100.0,2,30,15,2019-01-30 15:24:36
12604,400.0,15.1021875,100.0,5,9,18,2019-03-09 18:41:43
12605,298.0,45.39982638888889,500.0,6,17,19,2019-02-17 19:04:15
12606,35.0,10.070393518518518,100.0,0,4,17,2019-03-04 17:41:37
12607,100.0,4.280972222222222,100.0,2,20,16,2019-03-20 16:28:15
12608,100.0,17.002118055555556,200.0,0,4,10,2019-02-04 10:01:31
12609,70.0,5.31255787037037,100.0,4,22,16,2019-02-22 16:20:40
12610,100.0,12.973159722222222,200.0,1,12,15,2019-03-12 15:52:18
12611,180.0,6.195925925925926,200.0,0,25,18,2019-02-25 18:02:16
12612,100.0,0.011875,100.0,2,16,10,2019-01-16 10:06:44
12613,50.0,15.122893518518518,170.0,3,14,14,2019-03-14 14:14:15
12614,50.0,8.819722222222222,50.0,1,26,12,2019-03-26 12:51:59
12615,100.0,2.6786458333333334,100.0,6,17,9,2019-02-17 09:57:58
12616,150.0,13.024641203703704,100.0,5,2,16,2019-03-02 16:46:55
12617,350.0,25.958657407407408,100.0,2,6,18,2019-03-06 18:47:15
12618,500.0,31.465208333333333,100.0,1,26,3,2019-03-26 03:38:34
12619,100.0,6.590381944444444,500.0,3,24,8,2019-01-24 08:06:16
12620,10.0,43.1477662037037,100.0,0,25,21,2019-03-25 21:12:58
12621,100.0,2.69224537037037,100.0,5,16,5,2019-03-16 05:05:50
12622,300.0,3.0826273148148147,100.0,2,27,13,2019-02-27 13:04:44
12623,500.0,51.65170138888889,500.0,5,9,10,2019-03-09 10:31:49
12624,100.0,23.884675925925926,200.0,1,5,15,2019-03-05 15:33:18
12625,170.0,0.44579861111111113,150.0,0,18,16,2019-02-18 16:17:21
12626,100.0,4.299710648148148,100.0,3,28,17,2019-02-28 17:16:05
12627,100.0,0.0033680555555555556,100.0,6,20,6,2019-01-20 06:27:21
12628,1500.0,35.81521990740741,300.0,3,28,15,2019-02-28 15:38:11
12629,250.0,43.01023148148148,300.0,4,22,13,2019-02-22 13:02:59
12630,200.0,24.12912037037037,200.0,1,5,16,2019-03-05 16:27:36
12631,50.0,18.051967592592593,50.0,5,2,15,2019-02-02 15:32:19
12632,100.0,0.9629166666666666,100.0,0,11,15,2019-02-11 15:25:04
12633,100.0,5.995335648148148,200.0,1,19,15,2019-03-19 15:58:55
12634,50.0,9.565,50.0,6,17,7,2019-02-17 07:16:51
12635,30.0,7.267106481481481,10.0,1,26,20,2019-02-26 20:40:02
12636,350.0,0.9175231481481482,350.0,5,2,15,2019-03-02 15:48:54
12637,200.0,18.674039351851853,300.0,0,28,6,2019-01-28 06:44:21
12638,450.0,33.569340277777776,500.0,4,22,8,2019-02-22 08:14:29
12639,50.0,10.02037037037037,100.0,3,14,18,2019-02-14 18:37:34
12640,100.0,0.004675925925925926,100.0,6,10,20,2019-03-10 20:05:45
12641,250.0,27.918194444444445,200.0,3,7,5,2019-02-07 05:26:05
12642,10.0,0.6081134259259259,30.0,2,23,9,2019-01-23 09:35:25
12643,400.0,1.439525462962963,300.0,4,15,17,2019-03-15 17:16:55
12644,100.0,0.009699074074074074,100.0,2,6,13,2019-02-06 13:27:57
12645,100.0,23.979976851851852,100.0,4,22,10,2019-02-22 10:14:54
12646,70.0,15.525520833333333,400.0,0,11,1,2019-02-11 01:55:16
12647,50.0,12.532164351851852,50.0,3,14,18,2019-03-14 18:03:08
12648,300.0,10.919016203703704,300.0,1,5,16,2019-03-05 16:42:03
12649,30.0,17.961180555555554,50.0,6,24,18,2019-03-24 18:50:44
12650,500.0,27.488298611111112,500.0,2,13,14,2019-03-13 14:59:50
12651,100.0,0.0007986111111111112,100.0,6,17,7,2019-02-17 07:10:36
12652,100.0,30.196944444444444,100.0,5,23,17,2019-02-23 17:14:38
12653,100.0,22.839675925925928,100.0,4,8,7,2019-02-08 07:37:57
12654,100.0,54.41879629629629,100.0,3,14,16,2019-03-14 16:26:52
12655,200.0,4.9633564814814815,150.0,1,5,17,2019-03-05 17:21:34
12656,100.0,33.27021990740741,45.0,6,3,19,2019-02-03 19:06:33
12657,500.0,28.86226851851852,600.0,2,6,15,2019-02-06 15:22:16
12658,100.0,7.0309375,100.0,3,21,14,2019-03-21 14:04:44
12659,10.0,10.829976851851852,60.0,3,21,13,2019-02-21 13:02:20
12660,100.0,4.982222222222222,50.0,1,19,16,2019-03-19 16:07:18
12661,1500.0,10.334560185185186,500.0,0,11,12,2019-03-11 12:13:32
12662,40.0,5.081122685185186,10.0,1,5,18,2019-02-05 18:38:05
12663,5.0,0.004050925925925926,100.0,6,27,15,2019-01-27 15:29:02
12664,1000.0,31.119479166666668,2050.0,4,22,21,2019-02-22 21:04:28
12665,300.0,20.31215277777778,350.0,0,4,1,2019-03-04 01:46:28
12666,300.0,29.077708333333334,300.0,3,21,7,2019-02-21 07:09:00
12667,100.0,4.0090625,100.0,0,14,17,2019-01-14 17:13:29
12668,50.0,32.32950231481482,50.0,4,22,14,2019-02-22 14:18:29
12669,100.0,0.0031134259259259257,100.0,4,18,14,2019-01-18 14:56:19
12670,1000.0,8.404652777777779,1000.0,1,19,15,2019-02-19 15:00:52
12671,50.0,13.088668981481481,20.0,2,13,17,2019-03-13 17:51:24
12672,300.0,1.8545023148148148,30.0,2,16,15,2019-01-16 15:37:39
12673,29.0,0.8951851851851852,3.0,3,14,14,2019-03-14 14:58:07
12674,50.0,8.959675925925925,50.0,3,14,17,2019-03-14 17:17:56
12675,500.0,17.02019675925926,500.0,4,8,13,2019-03-08 13:01:58
12676,250.0,0.03777777777777778,250.0,1,12,17,2019-03-12 17:25:55
12677,100.0,0.003587962962962963,100.0,5,2,13,2019-02-02 13:37:24
12678,100.0,32.036712962962966,300.0,0,4,11,2019-02-04 11:49:44
12679,100.0,10.056898148148148,30.0,0,21,6,2019-01-21 06:58:59
12680,70.0,6.499143518518519,100.0,3,14,17,2019-03-14 17:42:28
12681,200.0,32.57971064814815,200.0,5,2,20,2019-02-02 20:36:27
12682,1000.0,28.12837962962963,1200.0,4,1,18,2019-03-01 18:23:52
12683,180.0,2.461597222222222,60.0,4,22,4,2019-02-22 04:34:39
12684,100.0,1.8168402777777777,20.0,5,2,12,2019-03-02 12:01:33
12685,50.0,0.34609953703703705,50.0,3,31,3,2019-01-31 03:07:29
12686,300.0,30.10298611111111,300.0,2,6,18,2019-02-06 18:15:52
12687,100.0,9.600960648148147,50.0,0,4,7,2019-02-04 07:41:33
12688,100.0,66.46701388888889,100.0,1,26,4,2019-03-26 04:33:53
12689,100.0,13.824733796296297,100.0,6,3,11,2019-02-03 11:19:41
12690,200.0,35.67615740740741,150.0,5,9,8,2019-02-09 08:06:31
12691,300.0,18.72678240740741,145.0,0,18,6,2019-02-18 06:18:24
12692,50.0,8.48332175925926,50.0,4,22,17,2019-02-22 17:01:22
12693,500.0,21.244363425925926,500.0,6,24,10,2019-03-24 10:09:08
12694,100.0,19.085381944444446,100.0,2,13,17,2019-03-13 17:22:49
12695,10.0,0.036863425925925924,100.0,3,17,16,2019-01-17 16:42:07
12696,500.0,19.534606481481482,200.0,3,14,19,2019-03-14 19:49:14
12697,175.0,14.480497685185185,200.0,4,15,15,2019-02-15 15:42:57
12698,2000.0,35.35607638888889,5000.0,5,2,15,2019-03-02 15:44:33
12699,150.0,15.397534722222222,85.0,6,17,17,2019-03-17 17:23:51
12700,600.0,32.90322916666667,600.0,1,19,14,2019-02-19 14:49:32
12701,200.0,12.641377314814815,200.0,5,9,5,2019-02-09 05:18:48
12702,100.0,18.098796296296296,100.0,2,20,17,2019-03-20 17:50:48
12703,50.0,9.012777777777778,100.0,1,26,4,2019-03-26 04:56:27
12704,100.0,4.106354166666667,90.0,4,11,21,2019-01-11 21:09:01
12705,50.0,0.007824074074074074,90.0,6,17,6,2019-03-17 06:14:41
12706,50.0,6.4542013888888885,50.0,6,20,4,2019-01-20 04:04:57
12707,50.0,0.27435185185185185,100.0,6,27,10,2019-01-27 10:37:54
12708,1000.0,6.834351851851852,500.0,5,26,7,2019-01-26 07:49:31
12709,500.0,0.012997685185185185,50.0,0,4,15,2019-03-04 15:25:11
12710,30.0,0.9790625,100.0,2,13,18,2019-03-13 18:34:40
12711,100.0,20.73230324074074,50.0,5,23,8,2019-03-23 08:58:58
12712,100.0,5.43025462962963,100.0,5,23,20,2019-02-23 20:49:55
12713,50.0,10.243553240740741,50.0,2,30,14,2019-01-30 14:57:31
12714,100.0,20.248622685185186,100.0,0,25,16,2019-03-25 16:01:17
12715,100.0,12.116238425925927,100.0,2,27,17,2019-02-27 17:14:20
12716,100.0,11.746550925925925,100.0,2,20,5,2019-02-20 05:59:49
12717,50.0,21.907210648148148,100.0,0,28,15,2019-01-28 15:53:13
12718,100.0,11.526469907407407,100.0,2,6,5,2019-03-06 05:32:56
12719,50.0,1.4163310185185185,50.0,5,23,5,2019-03-23 05:29:58
12720,200.0,12.144293981481482,200.0,3,14,18,2019-03-14 18:22:55
12721,100.0,25.34164351851852,200.0,2,13,3,2019-02-13 03:37:46
12722,100.0,14.295590277777778,100.0,4,1,13,2019-02-01 13:00:10
12723,100.0,3.3204398148148146,100.0,6,24,19,2019-03-24 19:29:09
12724,350.0,7.829178240740741,200.0,3,21,6,2019-03-21 06:26:36
12725,5.0,2.0195833333333333,200.0,1,5,15,2019-03-05 15:53:04
12726,150.0,2.968287037037037,50.0,3,24,16,2019-01-24 16:46:26
